identifier,requirementClassString,requiredAmount,category,subcategory,displayDescription,upgradeLevel,battleOutcome,buildingTypes,inBundle,iconFilename,advisor,priority,showProgress,timeLimitInSeconds,currencyCostToSkipString,comments,h
keyTier3DragonStep,HaveDragonsRequirement,1,T3C1WEdragon|T3C1SFdragon|T3C1HIdragon|T3C1WUdragon|T3C1SIdragon|T3C1HEdragon|T3C2SEdragon|T3C2HUdragon|T3C2WFdragon|T3C3SUdragon|T3C3HFdragon|T3C3WIdragon|T3C3HIdragon|T3GGHEdragon,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Hatch our blue egg!,
keyTier4EggStep,HaveEggRequirement,1,T4C1SFdragon|T4C1HIdragon|T4C1WUdragon|T4C1SDdragon|T4C1HEdragon|T4C1HFdragon|T4C2WIdragon|T4C2SEdragon|T4C2HUdragon|T4C2WDdragon|T4C3SIdragon|T4C3WFdragon|T4C3HDdragon|T4C3SUdragon|T4C3WEdragon|T4GGSDdragon,,,,,,0,icon_attack_01.png,kyra,0,1,,,Breed an orange egg!,
keyTier4DragonStep,HaveDragonsRequirement,1,T4C1SFdragon|T4C1HIdragon|T4C1WUdragon|T4C1SDdragon|T4C1HEdragon|T4C1HFdragon|T4C2WIdragon|T4C2SEdragon|T4C2HUdragon|T4C2WDdragon|T4C3SIdragon|T4C3WFdragon|T4C3HDdragon|T4C3SUdragon|T4C3WEdragon|T4GGSDdragon,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Hatch orange Egg,
keyTier5EggStep,HaveEggRequirement,1,T5C1WUdragon|T5C1HEdragon|T5C1WDdragon|T5C1SFdragon|T5C1HIdragon|T5C2SEdragon|T5C2HDdragon|T5C2WIdragon|T5C2SUdragon|T5C3HFdragon|T5C3WFdragon|T5C3SDdragon|T5C3HUdragon|T5GGWUdragon,,,,,,0,icon_attack_01.png,kyra,0,1,,,Breed a green egg!,
keyTier5DragonStep,HaveDragonsRequirement,1,T5C1WUdragon|T5C1HEdragon|T5C1WDdragon|T5C1SFdragon|T5C1HIdragon|T5C2SEdragon|T5C2HDdragon|T5C2WIdragon|T5C2SUdragon|T5C3HFdragon|T5C3WFdragon|T5C3SDdragon|T5C3HUdragon|T5GGWUdragon,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Hatch our green egg!,
keyWoodFarm02Step,HaveBuildingUpgradedRequirement,2,woodFarm,,Build a second Lumber Mill!,1,,,0,icon_attack_01.png,kyra,0,1,,,,
keyResearch02Step,HaveBuildingUpgradedRequirement,1,research,,Upgrade your research center to level 2!,2,,,0,icon_attack_01.png,kyra,0,1,,,,
keyResearch03Step,HaveBuildingUpgradedRequirement,1,research,,,3,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade your research center to level 3!,
keyResearch04Step,HaveBuildingUpgradedRequirement,1,research,,,4,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade your research center to level 4!,
keyResearch05Step,HaveBuildingUpgradedRequirement,1,research,,,5,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade your research center to level 5!,
questLevel05Step,LevelRequirement,5,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 5 by building and upgrading buildings!,
questLevel06Step,LevelRequirement,6,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 6 by building and upgrading buildings!,
questLevel07Step,LevelRequirement,7,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 7 by building and upgrading buildings!,
questLevel08Step,LevelRequirement,8,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 8 by building and upgrading buildings!,
questLevel09Step,LevelRequirement,9,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 9 by building and upgrading buildings!,
questLevel10Step,LevelRequirement,10,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 10 by building and upgrading buildings!,
questLevel11Step,LevelRequirement,11,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 11 by building and upgrading buildings!,
questLevel12Step,LevelRequirement,12,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 12 by building and upgrading buildings!,
questLevel13Step,LevelRequirement,13,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 13 by building and upgrading buildings!,
questLevel14Step,LevelRequirement,14,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 14 by building and upgrading buildings!,
questLevel15Step,LevelRequirement,15,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 15 by building and upgrading buildings!,
questLevel16Step,LevelRequirement,16,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 16 by building and upgrading buildings!,
questLevel17Step,LevelRequirement,17,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 17 by building and upgrading buildings!,
questLevel18Step,LevelRequirement,18,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 18 by building and upgrading buildings!,
questLevel19Step,LevelRequirement,19,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 19 by building and upgrading buildings!,
questLevel20Step,LevelRequirement,20,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 20 by building and upgrading buildings!,
questLevel21Step,LevelRequirement,21,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 21 by building and upgrading buildings!,
questLevel22Step,LevelRequirement,22,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 22 by building and upgrading buildings!,
questLevel23Step,LevelRequirement,23,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 23 by building and upgrading buildings!,
questLevel24Step,LevelRequirement,24,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 24 by building and upgrading buildings!,
questLevel25Step,LevelRequirement,25,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 25 by building and upgrading buildings!,
questLevel26Step,LevelRequirement,26,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 26 by building and upgrading buildings!,
questLevel27Step,LevelRequirement,27,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 27 by building and upgrading buildings!,
questLevel28Step,LevelRequirement,28,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 28 by building and upgrading buildings!,
questLevel29Step,LevelRequirement,29,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 29 by building and upgrading buildings!,
questLevel30Step,LevelRequirement,30,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 30 by building and upgrading buildings!,
questLevel31Step,LevelRequirement,31,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 31 by building and upgrading buildings!,
questLevel32Step,LevelRequirement,32,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 32 by building and upgrading buildings!,
questLevel33Step,LevelRequirement,33,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 33 by building and upgrading buildings!,
questLevel34Step,LevelRequirement,34,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 34 by building and upgrading buildings!,
questLevel35Step,LevelRequirement,35,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 35 by building and upgrading buildings!,
questLevel36Step,LevelRequirement,36,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 36 by building and upgrading buildings!,
questLevel37Step,LevelRequirement,37,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 37 by building and upgrading buildings!,
questLevel38Step,LevelRequirement,38,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 38 by building and upgrading buildings!,
questLevel39Step,LevelRequirement,39,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 39 by building and upgrading buildings!,
questLevel40Step,LevelRequirement,40,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 40 by building and upgrading buildings!,
questLevel41Step,LevelRequirement,41,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 41 by building and upgrading buildings!,
questLevel42Step,LevelRequirement,42,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 42 by building and upgrading buildings!,
questLevel43Step,LevelRequirement,43,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 43 by building and upgrading buildings!,
questLevel44Step,LevelRequirement,44,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 44 by building and upgrading buildings!,
questLevel45Step,LevelRequirement,45,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 45 by building and upgrading buildings!,
questLevel46Step,LevelRequirement,46,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 46 by building and upgrading buildings!,
questLevel47Step,LevelRequirement,47,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 47 by building and upgrading buildings!,
questLevel48Step,LevelRequirement,48,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 48 by building and upgrading buildings!,
questLevel49Step,LevelRequirement,49,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 49 by building and upgrading buildings!,
questLevel50Step,LevelRequirement,50,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 50 by building and upgrading buildings!,
questLevel51Step,LevelRequirement,51,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 51 by building and upgrading buildings!,
questLevel52Step,LevelRequirement,52,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 52 by building and upgrading buildings!,
questLevel53Step,LevelRequirement,53,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 53 by building and upgrading buildings!,
questLevel54Step,LevelRequirement,54,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 54 by building and upgrading buildings!,
questLevel55Step,LevelRequirement,55,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 55 by building and upgrading buildings!,
questLevel56Step,LevelRequirement,56,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 56 by building and upgrading buildings!,
questLevel57Step,LevelRequirement,57,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 57 by building and upgrading buildings!,
questLevel58Step,LevelRequirement,58,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 58 by building and upgrading buildings!,
questLevel59Step,LevelRequirement,59,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 59 by building and upgrading buildings!,
questLevel60Step,LevelRequirement,60,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 60 by building and upgrading buildings!,
questLevel61Step,LevelRequirement,61,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 61 by building and upgrading buildings!,
questLevel62Step,LevelRequirement,62,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 62 by building and upgrading buildings!,
questLevel63Step,LevelRequirement,63,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 63 by building and upgrading buildings!,
questLevel64Step,LevelRequirement,64,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 64 by building and upgrading buildings!,
questLevel65Step,LevelRequirement,65,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 65 by building and upgrading buildings!,
questLevel66Step,LevelRequirement,66,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 66 by building and upgrading buildings!,
questLevel67Step,LevelRequirement,67,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 67 by building and upgrading buildings!,
questLevel68Step,LevelRequirement,68,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 68 by building and upgrading buildings!,
questLevel69Step,LevelRequirement,69,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 69 by building and upgrading buildings!,
questLevel70Step,LevelRequirement,70,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 70 by building and upgrading buildings!,
questLevel71Step,LevelRequirement,71,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 71 by building and upgrading buildings!,
questLevel72Step,LevelRequirement,72,,,,,,,0,icon_attack_01.png,kyra,0,1,,,Reach level 72 by building and upgrading buildings!,
questStorage02Step,HaveBuildingUpgradedRequirement,1,storage,,Increase capacity by upgrading Storage Building to Level 2!,2,,,0,icon_attack_01.png,kyra,0,1,,,,
questStorage03Step,HaveBuildingUpgradedRequirement,1,storage,,,3,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 3!,
questStorage04Step,HaveBuildingUpgradedRequirement,1,storage,,,4,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 4!,
questStorage05Step,HaveBuildingUpgradedRequirement,1,storage,,,5,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 5!,
questStorage06Step,HaveBuildingUpgradedRequirement,1,storage,,,6,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 6!,
questStorage07Step,HaveBuildingUpgradedRequirement,1,storage,,,7,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 7!,
questStorage08Step,HaveBuildingUpgradedRequirement,1,storage,,,8,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 8!,
questStorage09Step,HaveBuildingUpgradedRequirement,1,storage,,,9,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 9!,
questStorage10Step,HaveBuildingUpgradedRequirement,1,storage,,,10,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 10!,
questStorage11Step,HaveBuildingUpgradedRequirement,1,storage,,,11,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 11!,
questStorage12Step,HaveBuildingUpgradedRequirement,1,storage,,,12,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 12!,
questStorage13Step,HaveBuildingUpgradedRequirement,1,storage,,,13,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 13!,
questStorage14Step,HaveBuildingUpgradedRequirement,1,storage,,,14,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 14!,
questStorage15Step,HaveBuildingUpgradedRequirement,1,storage,,,15,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 15!,
questStorage16Step,HaveBuildingUpgradedRequirement,1,storage,,,16,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 16!,
questStorage17Step,HaveBuildingUpgradedRequirement,1,storage,,,17,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 17!,
questStorage18Step,HaveBuildingUpgradedRequirement,1,storage,,,18,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 18!,
questStorage19Step,HaveBuildingUpgradedRequirement,1,storage,,,19,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 19!,
questStorage20Step,HaveBuildingUpgradedRequirement,1,storage,,,20,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 20!,
questStorage21Step,HaveBuildingUpgradedRequirement,1,storage,,,21,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 21!,
questStorage22Step,HaveBuildingUpgradedRequirement,1,storage,,,22,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 22!,
questStorage23Step,HaveBuildingUpgradedRequirement,1,storage,,,23,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 23!,
questStorage24Step,HaveBuildingUpgradedRequirement,1,storage,,,24,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 24!,
questStorage25Step,HaveBuildingUpgradedRequirement,1,storage,,,25,,,0,icon_attack_01.png,kyra,0,1,,,Increase capacity by upgrading Storage Building to Level 25!,
questHog02Step,HaveBuildingUpgradedRequirement,1,hogFarm,,Increase food production by upgrading Sheep Farm to Level 2!,2,,,0,icon_attack_01.png,kyra,0,1,,,,
questHog03Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,3,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 3!,
questHog04Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,4,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 4!,
questHog05Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,5,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 5!,
questHog06Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,6,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 6!,
questHog07Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,7,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 7!,
questHog08Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,8,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 8!,
questHog09Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,9,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 9!,
questHog10Step,HaveBuildingUpgradedRequirement,1,hogFarm,,,10,,,0,icon_attack_01.png,kyra,0,1,,,Increase food production by upgrading Sheep Farm to Level 10!,
questLumber02Step,HaveBuildingUpgradedRequirement,1,woodFarm,,Increase lumber production by upgrading Lumber Mill to Level 2!,2,,,0,icon_attack_01.png,kyra,0,1,,,,
questLumber03Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,3,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 3!,
questLumber04Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,4,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 4!,
questLumber05Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,5,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 5!,
questLumber06Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,6,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 6!,
questLumber07Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,7,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 7!,
questLumber08Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,8,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 8!,
questLumber09Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,9,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 9!,
questLumber10Step,HaveBuildingUpgradedRequirement,1,woodFarm,,,10,,,0,icon_attack_01.png,kyra,0,1,,,Increase lumber production by upgrading Lumber Mill to Level 10!,
collectDragons10Step,HaveUniqueDragonsRequirement,10,,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Collect 10 Unique Dragons!,
collectDragons20Step,HaveUniqueDragonsRequirement,20,,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Collect 20 Unique Dragons!,
collectDragons30Step,HaveUniqueDragonsRequirement,30,,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Collect 30 Unique Dragons!,
collectDragons40Step,HaveUniqueDragonsRequirement,40,,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Collect 40 Unique Dragons!,
collectDragons50Step,HaveUniqueDragonsRequirement,50,,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Collect 50 Unique Dragons!,
collectDragons60Step,HaveUniqueDragonsRequirement,60,,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Collect 60 Unique Dragons!,
collectDragons70Step,HaveUniqueDragonsRequirement,70,,,,0,,,0,icon_attack_01.png,kyra,0,1,,,Collect 70 Unique Dragons!,
collectTowers15Step,HaveBuildingUpgradedRequirement,15,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,1,,,0,icon_attack_01.png,kyra,0,1,,,Build 15 total defense towers!,
collectTowers18Step,HaveBuildingUpgradedRequirement,18,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,1,,,0,icon_attack_01.png,kyra,0,1,,,Build 18 total defense towers!,
collectTowers22Step,HaveBuildingUpgradedRequirement,22,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,1,,,0,icon_attack_01.png,kyra,0,1,,,Build 22 total defense towers!,
collectTowers25Step,HaveBuildingUpgradedRequirement,25,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,1,,,0,icon_attack_01.png,kyra,0,1,,,Build 25 total defense towers!,
collectTowers32Step,HaveBuildingUpgradedRequirement,32,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,1,,,0,icon_attack_01.png,kyra,0,1,,,Build 32 total defense towers!,
collectTowers34Step,HaveBuildingUpgradedRequirement,34,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,1,,,0,icon_attack_01.png,kyra,0,1,,,Build 34 total defense towers!,
collectTowers7Step,HaveBuildingUpgradedRequirement,7,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,1,,,0,icon_attack_01.png,kyra,0,1,,,Build 7 total defense towers!,
collectUpgrades0503Step,HaveBuildingUpgradedRequirement,3,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,5,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade until 3 defense towers are Level 5!,
collectUpgrades0703Step,HaveBuildingUpgradedRequirement,3,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,7,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade until 3 defense towers are Level 7!,
collectUpgrades0904Step,HaveBuildingUpgradedRequirement,4,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,9,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade until 4 defense towers are Level 9!,
collectUpgrades1304Step,HaveBuildingUpgradedRequirement,4,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,13,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade until 4 defense towers are Level 13!,
collectUpgrades1703Step,HaveBuildingUpgradedRequirement,3,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,17,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade until 3 defense towers are Level 17!,
collectUpgrades2102Step,HaveBuildingUpgradedRequirement,2,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,21,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade until 2 defense towers are Level 21!,
collectUpgrades2501Step,HaveBuildingUpgradedRequirement,1,archerTower|cannonTower|stormTower|mageTower|mageBlueTower|ballista|trebuchet|lightningTower|smokeTower,,,25,,,0,icon_attack_01.png,kyra,0,1,,,Improve our defenses!,
expansionClear02Foliage2Step,HaveExpansionCompletedRequirement,2,expansion_006|expansion_007|expansion_008|expansion_009|expansion_010,,Clear 2 sections of forest!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear03Step,HaveExpansionCompletedRequirement,6,expansion_006|expansion_007|expansion_008|expansion_009|expansion_010|island03,,Clear all forests on island then dispel fog to unlock Lighthouse!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear03Foliage3Step,HaveExpansionCompletedRequirement,3,expansion_011|expansion_012|expansion_013|expansion_014|expansion_015,,Clear 3 sections of forest!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear04Step,HaveExpansionCompletedRequirement,6,expansion_011|expansion_012|expansion_013|expansion_014|expansion_015|island04,,Clear all forests on island then dispel fog to unlock Guardian Statue!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear04Foliage3Step,HaveExpansionCompletedRequirement,3,expansion_016|expansion_017|expansion_018|expansion_019|expansion_020,,Clear 3 sections of forest!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear05Step,HaveExpansionCompletedRequirement,6,expansion_016|expansion_017|expansion_018|expansion_019|expansion_020|island05,,Clear all forests on island then dispel fog to unlock Library!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear06Step,HaveExpansionCompletedRequirement,6,expansion_021|expansion_022|expansion_023|expansion_024|expansion_025|island06,,Clear all forests on island then dispel fog to unlock Temple!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear07Step,HaveExpansionCompletedRequirement,6,expansion_026|expansion_027|expansion_028|expansion_029|expansion_030|island07,,Clear all forests on island then dispel fog to unlock Mount Dragon!,,,,0,icon_attack_01.png,kyra,0,1,,,,
expansionClear08Step,HaveExpansionCompletedRequirement,6,expansion_031|expansion_032|expansion_033|expansion_034|expansion_035|island08,,Clear all forests on island then dispel fog to unlock Triple Tower!,,,,0,icon_attack_01.png,kyra,0,1,,,,
questUpgradeAnyDragon01Step,HaveDragonUpgradedRequirement,3,,,,2,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 2!,
questUpgradeAnyDragon02Step,HaveDragonUpgradedRequirement,3,,,,3,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 3!,
questUpgradeAnyDragon03Step,HaveDragonUpgradedRequirement,3,,,,4,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 4!,
questUpgradeAnyDragon04Step,HaveDragonUpgradedRequirement,3,,,,5,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 5!,
questUpgradeAnyDragon05Step,HaveDragonUpgradedRequirement,3,,,,6,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 6!,
questUpgradeAnyDragon06Step,HaveDragonUpgradedRequirement,3,,,,7,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 7!,
questUpgradeAnyDragon07Step,HaveDragonUpgradedRequirement,3,,,,8,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 8!,
questUpgradeAnyDragon08Step,HaveDragonUpgradedRequirement,3,,,,9,,,0,icon_attack_01.png,kyra,0,1,,,Train 3 Dragons to level 9!,
questStable02Step,HaveBuildingUpgradedRequirement,1,stable,,Upgrade Dragon's Den to Level 2,2,,,0,icon_attack_01.png,kyra,0,1,,,,
questStable03Step,HaveBuildingPlacedRequirement,1,stable,,,2,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade Dragon's Den to Level 3,
questStable04Step,HaveBuildingPlacedRequirement,1,stable,,,3,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade Dragon's Den to Level 4,
questStable05Step,HaveBuildingPlacedRequirement,1,stable,,,4,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade Dragon's Den to Level 5,
questStable06Step,HaveBuildingPlacedRequirement,1,stable,,,5,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade Dragon's Den to Level 6,
questStable07Step,HaveBuildingPlacedRequirement,1,stable,,,6,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade Dragon's Den to Level 7,
questStable08Step,HaveBuildingPlacedRequirement,1,stable,,,7,,,0,icon_attack_01.png,kyra,0,1,,,Upgrade Dragon's Den to Level 8,
